# # # # # # # # # # # # # # # # # # # # # Date		CASH		BOND L		BOND NL		EQT		GOVI		ETF		OTHERS
20180918.00	119033.62	3959402.40	790151.85	2336175.14	579492.00	355210.63	 64270.31
20180919.00	119133.12	3960428.90	789595.85	2353589.44	577470.00	357003.77	 64743.91
20180920.00	119133.12	3966582.15	789203.85	2350455.32	576210.00	356640.76	 65217.59
20180921.00	119182.62	3970251.15	789785.80	2355351.36	577416.00	357408.70	 65705.47
20180924.00	114792.91	3964979.15	789294.80	2346950.28	575688.00	355086.38	 67169.15
20180925.00	114792.91	3965696.40	789468.80	2346737.75	576972.00	357303.82	 67657.04
20180926.00	114792.91	3965203.65	789375.80	2343437.86	578706.00	357132.12	 68144.94
20180927.00	114792.91	3960939.96	789512.80	2336976.19	577590.00	355277.94	 68632.81
20180928.00	144377.24	3944341.96	789168.71	2305207.10	569616.00	346062.90	 69570.70
20181001.00	145077.42	3946590.56	789193.71	2303852.61	562086.00	344764.32	 69694.31
20181002.00	164923.92	3938144.63	788850.71	2294247.15	559056.00	342189.36	 70182.18
20181003.00	166365.92	3946522.38	789046.71	2298875.74	565896.00	343337.10	 70220.09
20181004.00	166365.92	3945026.63	789398.71	2292333.25	565722.00	342060.16	 70707.98
20181005.00	220857.92	3945867.34	789314.17	2188337.15	562596.00	335107.10	 71195.84
20181008.00	236954.42	3941624.59	788548.17	2129438.04	557490.00	326317.03	 61409.52
20181009.00	230092.86	3928343.80	788948.17	2119234.73	559104.00	325912.89	 61897.42
20181010.00	240483.11	3925808.80	788461.17	2086549.45	560268.00	321315.65	 62385.31
20181011.00	270026.61	3905155.55	788284.17	2058438.63	557742.00	315892.05	 62873.19
20181012.00	170511.11	4005719.00	788572.64	2073952.69	557172.00	316802.34	 63361.08
20181015.00	441308.05	3716633.25	788170.64	2054248.93	557766.00	314552.02	 62563.38
20181016.00	440365.37	3712229.50	787924.64	2103952.96	560166.00	321480.17	 63049.57
20181017.00	459861.87	3711062.75	789115.64	2093425.85	559146.00	318231.57	 59035.77
20181018.00	459861.87	3697267.50	788100.64	2074818.38	555450.00	315024.12	 59521.95
20181019.00	459961.37	3676217.00	788741.49	2047751.35	558324.00	313346.71	 60008.12
20181022.00	455351.41	3685988.00	788175.49	2040391.44	561126.00	311063.86	 60389.58
20181023.00	449782.27	3674435.50	787999.49	2000504.21	560052.00	306584.29	 60875.76
20181024.00	449782.27	3664903.75	788641.49	1984742.69	558096.00	303108.82	 61361.93
20181025.00	449782.27	3655194.25	788849.49	1994571.19	560214.00	306743.95	 61848.12
20181026.00	453282.27	3645081.50	788280.51	1977594.32	560748.00	302921.24	 58834.32
20181029.00	449666.32	3650363.50	789153.51	2012662.71	564378.00	311044.14	 60342.34
20181030.00	444602.77	3652958.00	789165.51	1993366.12	560850.00	309899.51	 60845.00
20181031.00	451117.01	3643464.25	789036.46	2002799.47	563304.00	310691.42	 54711.10
20181101.00	451117.01	3656565.25	788537.46	2003376.04	564702.00	311288.66	 55186.67
20181102.00	451110.84	3663656.75	787945.24	2025932.68	567504.00	315684.83	 55689.36
20181105.00	451110.84	3666707.25	782000.44	2018835.61	567024.00	313769.18	 57197.38
20181106.00	452102.84	3668638.75	781988.44	2009094.40	566808.00	313114.44	 57700.04
20181107.00	452102.84	3667550.25	781976.44	2045435.21	568470.00	318065.03	 58202.68
20181108.00	452611.62	3664503.50	781956.44	2042883.20	567636.00	315518.15	 58692.34
20181109.00	352659.62	3761424.75	781901.34	2039260.27	566904.00	314568.15	 59194.99
20181112.00	352810.88	3720918.00	781879.34	2010897.56	566226.00	310366.92	 60551.78
20181113.00	352810.88	3714946.00	781637.34	2024264.57	566226.00	312063.21	 61054.48
20181114.00	352810.88	3706955.25	781637.34	2000616.98	564906.00	308768.36	 61557.10
20181115.00	364253.61	3692000.75	781635.34	1984418.97	563796.00	305886.83	 46853.19
20181116.00	364253.61	3678367.75	780864.84	1976972.60	564186.00	305177.06	 47355.89
20181119.00	364250.61	3666637.75	780876.84	1961670.26	562950.00	303354.83	 48913.20
20181120.00	364250.61	3642826.00	780888.84	1932356.44	562320.00	297157.13	 49432.34
20181121.00	399413.91	3643673.50	780852.84	1921908.91	566226.00	298734.91	 49951.45
20181122.00	399413.91	3644977.50	780850.84	1925034.69	568260.00	298708.19	 50470.55
20181123.00	399413.91	3638025.75	781370.06	1952684.95	568932.00	301844.07	 50989.66
20181126.00	399413.91	3643703.50	781370.06	1983249.39	571698.00	309154.25	 52547.01
20181127.00	399413.91	3627773.25	781392.06	1988478.73	570480.00	308113.56	 53066.10
20181128.00	419110.41	3624585.25	781400.06	1986409.80	569904.00	308264.61	 53588.24
20181129.00	427188.99	3622194.50	781408.06	1991218.26	571068.00	308213.28	 54107.33
20181130.00	432106.32	3620204.00	781229.21	1994248.50	570456.00	307849.61	 54626.49
20181203.00	432106.32	3623270.25	781243.21	2027415.94	574758.00	313290.73	 56183.77
20181204.00	436102.82	3615089.00	781265.21	2028357.45	575142.00	311957.25	 56702.91
20181205.00	437523.66	3608564.75	781295.21	2012263.49	577968.00	310454.71	 56793.21
20181206.00	420044.85	3604085.00	781333.21	1988825.44	575934.00	301136.30	 57312.32
20181207.00	420044.85	3604818.50	780938.25	1989929.87	576786.00	303406.66	 57831.41
20181210.00	370191.13	3596155.75	780940.25	2019963.11	577746.00	298006.23	 59388.78
20181211.00	370242.13	3597265.25	780958.25	2024493.17	577506.00	299302.07	 59904.94
20181212.00	370242.13	3604381.75	780946.25	2064683.20	580098.00	304643.38	 60424.06
20181213.00	370242.13	3600499.50	780962.25	2061904.45	581478.00	304680.58	 60943.16
20181214.00	374489.13	3601385.00	781121.33	2048674.75	580656.00	302598.59	 62171.30
20181217.00	386192.24	3601828.50	781109.33	2014264.53	580866.00	298002.98	 52024.42
20181218.00	386192.24	3596608.50	781095.33	2009483.38	580872.00	297685.00	 48619.58
20181219.00	388016.15	3601359.25	781077.33	2023316.17	583632.00	301840.94	 49110.51
20181220.00	387113.79	3595238.00	781057.33	2011616.43	584238.00	297111.16	 49601.46
20181221.00	392009.79	3596869.75	781078.92	2012719.89	582648.00	296351.04	 50092.44
20181227.00	392009.79	3590598.00	781092.92	1996985.84	583170.00	292568.61	 53038.20
20181228.00	417478.73	3589674.25	765584.92	2034039.99	598350.00	296933.76	 53529.17
20190102.00	453768.00	3588751.50	753039.46	2039392.38	584970.00	298092.02	 48197.98
20190103.00	453761.83	3582982.75	753039.46	2065962.27	581952.00	300776.08	 48685.77
20190104.00	454751.83	3584931.75	752338.75	2087300.70	583494.00	306554.23	 49173.55
20190107.00	454751.83	3587803.25	752348.75	2111384.65	582894.00	309356.11	 50636.94
20190108.00	454751.83	3596665.50	752342.75	2121434.70	582306.00	310120.96	 51124.75
20190109.00	455295.58	3614185.50	752388.75	2132851.14	583614.00	312508.81	 51612.58
20190110.00	454836.94	3616148.75	752412.75	2134312.20	583398.00	312524.64	 52100.40
20190111.00	454833.94	3623682.00	752553.32	2132624.34	584490.00	313444.83	 52588.18
20190114.00	421612.80	3624728.25	752547.32	2112026.78	584934.00	310704.75	 54051.55
20190115.00	422000.08	3625077.50	752555.32	2137625.62	585168.00	311098.84	 53229.60
20190116.00	422000.08	3636558.25	752559.32	2148152.93	587508.00	314138.83	 53717.43
20190117.00	412162.89	3640046.00	752569.32	2151139.67	587508.00	314628.60	 54205.26
20190118.00	412162.89	3646312.00	753059.50	2167450.25	588936.00	317557.17	 54693.01
20190121.00	412262.39	3648850.75	753083.50	2160653.65	587838.00	316997.92	 56156.41
20190122.00	413316.56	3644275.75	753097.50	2150253.13	587886.00	315289.64	 55590.07
20190123.00	413366.06	3642568.25	753087.50	2158910.93	587868.00	315303.62	 56077.86
20190124.00	413366.06	3644992.25	753089.50	2166846.38	588840.00	317522.35	 56565.63
20190125.00	414741.06	3647613.00	753597.51	2180443.81	589026.00	320400.97	 55678.46
20190128.00	414741.06	3648572.00	753621.51	2161300.81	588528.00	318079.61	 57141.86
20190129.00	414741.06	3647645.25	753625.51	2161167.35	588924.00	319173.28	 57629.66
20190130.00	416710.56	3651353.00	753607.51	2167368.14	589098.00	319040.91	 58234.28
20190131.00	422460.53	3658842.00	754013.71	2169288.92	588702.00	318243.19	 52938.63
20190201.00	427612.61	3655629.75	754142.08	2161106.57	585462.00	316245.18	 53400.21
20190204.00	427612.61	3654973.00	754172.08	2169591.47	585174.00	316684.09	 54866.23
20190205.00	428604.61	3658937.75	754184.08	2182658.71	584334.00	319966.74	 55354.88
20190206.00	329148.61	3760893.00	754218.08	2191905.36	583614.00	321842.63	 55843.60
20190207.00	323992.36	3751143.25	754234.08	2169994.95	580410.00	316640.59	 56332.24
20190208.00	324501.65	3745533.50	755028.49	2153939.14	577266.00	313308.29	 56807.38
20190211.00	324549.65	3750489.50	755028.49	2170312.94	578868.00	316637.59	 58273.50
20190212.00	324549.65	3756041.25	755028.49	2192045.57	580944.00	320975.27	 58762.16
20190213.00	325033.15	3756275.25	755032.49	2198909.97	582804.00	322620.38	 59250.84
20190214.00	325033.15	3760104.00	755034.49	2212802.66	582732.00	322391.14	 59739.56
20190215.00	329369.10	3764884.00	755079.58	2232698.48	583542.00	326528.39	 55903.71
20190218.00	329369.10	3771178.00	755099.58	2245282.66	584820.00	327964.53	 57391.39
20190219.00	329369.10	3779125.00	755103.58	2216779.71	584106.00	325235.30	 57887.25
20190220.00	344920.92	3780654.50	755109.58	2205975.74	582384.00	326381.66	 58383.13
20190221.00	344970.42	3781554.75	755115.58	2200922.04	582480.00	325207.85	 58879.01
20190222.00	344970.42	3792815.50	755411.95	2238119.21	581514.00	328008.86	 59374.93
20190225.00	344970.42	3805308.25	755421.95	2241673.60	584004.00	329979.82	 60862.56
20190226.00	344970.42	3811001.00	755423.95	2236952.48	585330.00	330140.61	 61358.49
20190227.00	344970.42	3813784.50	755467.95	2240957.14	584082.00	329841.51	 61854.36
20190228.00	346939.92	3811150.75	755262.30	2251522.58	584844.00	333162.16	 62350.24
20190301.00	252791.25	3915009.00	755353.32	2265880.99	585390.00	334386.06	 57156.57
20190304.00	259165.75	3918920.50	755369.32	2286119.17	585090.00	335877.01	 52768.99
20190305.00	260583.00	3920612.00	755371.32	2287887.46	585744.00	336333.12	 52839.58
20190306.00	260583.00	3816398.00	854175.32	2302027.19	587112.00	339085.05	 53335.39
20190307.00	260583.00	3819392.50	854167.32	2278794.43	589428.00	336094.88	 53831.20
20190307.00	260583.00	3819392.50	854167.32	2278794.43	589428.00	336094.88	 53831.20
20190308.00	261078.75	3811542.25	855900.88	2267325.11	588888.00	334008.70	 54327.02
20190311.00	261126.75	3813117.00	855920.88	2259335.63	587160.00	333351.22	 55830.91
20190312.00	261126.75	3826584.00	855930.88	2276830.10	587370.00	334316.21	 56332.22
20190313.00	261126.75	3838461.00	856003.88	2281020.92	587202.00	334613.50	 56833.51
20190314.00	462513.38	3644066.25	855993.88	2297921.53	589086.00	336682.96	 55333.43
20190315.00	463491.16	3645958.25	856743.94	2301165.85	588978.00	337333.11	 54856.88
20190318.00	463491.16	3649029.75	856757.94	2307739.77	590148.00	338929.82	 56360.77
20190319.00	463491.16	3651795.75	856898.94	2321125.03	589686.00	341190.17	 56847.57
20190320.00	458855.84	3646453.75	857060.94	2312536.16	589164.00	339020.27	 57334.38
20190321.00	417888.73	3747232.50	757894.94	2356914.49	589590.00	339808.84	 57821.15
20190322.00	417888.73	3742883.50	758594.53	2339156.75	588606.00	335743.81	 58307.94
20190325.00	417888.73	3742781.50	758598.53	2325745.08	587706.00	334549.45	 59768.32
20190326.00	417888.73	3745476.00	758598.53	2339927.31	588660.00	336488.31	 60255.11
20190327.00	414882.03	3747531.00	758598.53	2346701.94	588150.00	336315.71	 60741.87
20190328.00	317005.53	3849690.00	758586.53	2352502.54	587856.00	335560.20	 61228.65
20190329.00	320365.59	3852896.50	759087.48	2354519.75	587562.00	338274.83	 57965.46
20190401.00	321676.21	3858718.50	759099.48	2355594.05	587550.00	341384.87	 58053.69
20190402.00	321670.04	3869348.50	759093.48	2367175.35	586590.00	341179.97	 70023.30
20190403.00	433990.90	3871596.50	759097.48	2377309.70	586956.00	344748.28	 59027.18
20190404.00	548723.35	3753245.25	759091.48	2369903.18	586692.00	344681.68	 56045.76
20190405.00	295258.03	3911601.50	758899.41	2381539.42	587142.00	345887.33	 60383.37
20190408.00	295258.03	3918920.50	758899.41	2391631.98	587124.00	345429.30	 61863.12
20190409.00	295258.03	3923716.50	758891.41	2370916.52	587604.00	343518.10	 62343.32
20190410.00	295801.78	3929485.50	758887.41	2367297.48	587796.00	342569.71	 62834.46
20190411.00	290934.52	3932389.25	758871.41	2374765.24	588900.00	343430.84	 63325.59
20190412.00	290934.52	3934000.75	758861.76	2374299.90	589350.00	344521.38	 63816.70
20190415.00	294439.50	3935396.75	758867.76	2384855.92	588864.00	345920.53	 64008.83
20190416.00	219588.77	3943746.75	758863.76	2460202.93	588000.00	345997.04	 64500.00
20190417.00	219588.77	3942804.25	758841.76	2448712.28	587430.00	345661.93	 64991.10
20190418.00	219588.77	3941602.50	758817.76	2447971.74	587262.00	345096.74	 65482.23
20190423.00	225948.58	3946518.50	759255.61	2461285.92	586176.00	345438.80	 62920.08
20190424.00	225948.58	3945195.50	759259.61	2464030.11	586350.00	343337.35	 63411.16
20190425.00	225998.08	3942914.25	759241.61	2473901.14	585702.00	344148.63	 63902.30
20190426.00	225995.08	3943436.25	759642.94	2472971.34	586530.00	343954.55	 64393.39
20190429.00	229011.77	3949347.50	759502.94	2479314.56	586980.00	345076.02	 65866.68
20190430.00	190225.09	3950295.00	759441.59	2483450.07	587742.00	345927.88	 60845.14
20190502.00	190225.09	3950295.00	759441.59	2483450.07	587742.00	345927.88	 60845.14
20190503.00	149140.54	3951653.50	759575.71	2505358.28	588882.00	344553.17	 62318.40
20190506.00	161909.22	3951912.25	759583.71	2460396.51	588474.00	339475.72	 63791.71
20190507.00	161909.22	3944027.00	759583.71	2455842.33	587982.00	336697.90	 64282.82
20190508.00	142943.59	3933685.50	759585.71	2452235.97	587112.00	336718.35	 64758.59
20190509.00	142991.59	3925875.75	759581.71	2415306.89	585822.00	330890.25	 65249.63
20190510.00	142991.59	3925679.50	759265.66	2416560.14	586080.00	331219.40	 65740.74
20190513.00	150808.87	3917907.75	759269.66	2372104.67	585270.00	324981.52	 70273.07
20190514.00	150808.87	3914592.50	759273.66	2388885.45	583776.00	327816.78	 70764.17
20190515.00	125935.34	3908711.75	759267.66	2364658.07	582540.00	327052.14	 67041.87
20190516.00	125935.34	3911428.50	759255.66	2376064.41	583428.00	329711.14	 67532.98
20190517.00	122216.40	3910315.00	759126.75	2371398.96	584106.00	329210.70	 68024.13
20190520.00	152537.56	3908814.00	759128.75	2331225.90	583404.00	327061.03	 69497.36
20190521.00	143371.54	3912009.50	759126.75	2352779.96	584268.00	329618.92	 69988.43
20190522.00	144036.05	3912105.50	759128.75	2356500.40	584592.00	329341.35	 70479.55
20190523.00	142329.34	3901444.50	759118.75	2336420.40	584244.00	324421.14	 70970.64
20190524.00	142329.34	3901444.50	759118.75	2336420.40	584244.00	324421.14	 70970.64
20190527.00	148407.56	3901767.25	758808.53	2339376.22	583710.00	326573.91	 71185.01
20190528.00	148407.56	3893832.75	758804.53	2335036.15	582972.00	326040.59	 71676.09
20190529.00	141044.36	3895546.00	758800.53	2299722.77	583452.00	323301.51	 72167.15
20190530.00	137555.06	3893885.25	758786.53	2308880.23	583218.00	323178.81	 72658.28
20190531.00	141680.06	3882253.50	758923.49	2294984.17	582672.00	321782.30	 68989.96
20190603.00	141680.06	3882253.50	758923.49	2294984.17	582672.00	321782.30	 68989.96
20190604.00	141675.89	3892073.50	758915.49	2324140.38	584790.00	325066.30	 70927.14
20190605.00	143104.89	3896009.50	758913.49	2338259.50	584550.00	326045.65	 70981.16
20190606.00	143104.89	3894510.25	758893.49	2342727.92	585282.00	326452.43	 71472.17
20190607.00	143104.89	3897692.50	758954.19	2357748.64	587244.00	329183.97	 71963.13
20190610.00	143104.89	3900641.25	758950.19	2374235.02	587088.00	331022.54	 73931.90
20190611.00	145789.94	3904828.75	758944.19	2378093.28	586338.00	333088.87	 71785.92
20190612.00	145789.94	3902599.50	758934.19	2361543.01	586050.00	330720.71	 72276.84
20190613.00	145789.94	3904571.25	758916.19	2361955.82	586512.00	332641.94	 72767.85
20190614.00	117290.98	3906237.50	759417.82	2354470.86	587100.00	331253.39	 73258.85
20190617.00	107652.42	3909245.75	759415.82	2350530.98	587472.00	331036.39	 67868.36
20190618.00	113402.42	3917336.25	759411.82	2376081.98	589254.00	335384.37	 62609.01
20190619.00	113501.92	3921806.00	759407.82	2375578.38	589656.00	336143.13	 63099.64
20190620.00	112096.20	3931128.00	759391.82	2385607.41	589824.00	338423.47	 63590.27
